Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode,ind1,ind2
8188,CA-2019-127194,10-12-2019,16-12-2019,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,East,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",62.82,9,29.5254,#N/A,Cards,,
2196,CA-2019-128412,10-12-2019,17-12-2019,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Seattle,Washington,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,5,8.5025,#N/A,Cards,,
2195,CA-2019-128412,10-12-2019,17-12-2019,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Seattle,Washington,West,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,35.1,3,12.285,#N/A,COD,,
7617,CA-2019-144309,10-12-2019,16-12-2019,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Watertown,New York,East,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2,8.7138,#N/A,COD,,
9874,CA-2019-100587,10-12-2019,14-12-2019,Standard Class,SL-20155,Sara Luxemburg,Home Office,United States,New York City,New York,East,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,6.48,1,3.1104,#N/A,Online,,
55,CA-2019-105816,11-12-2019,17-12-2019,Standard Class,JM-15265,Janet Molinari,Corporate,United States,New York City,New York,East,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,1029.95,5,298.6855,#N/A,Cards,,
7058,CA-2019-165330,11-12-2019,11-12-2019,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,West,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,892.136,7,111.517,#N/A,COD,,
5996,CA-2019-162187,11-12-2019,11-12-2019,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,East,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",458.43,5,-137.529,#N/A,Cards,,
6185,CA-2019-143609,11-12-2019,13-12-2019,First Class,DB-13270,Deborah Brumfield,Home Office,United States,Portland,Oregon,West,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",403.92,5,25.245,#N/A,Online,,
5997,CA-2019-162187,11-12-2019,11-12-2019,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,East,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",387.136,4,24.196,#N/A,Cards,,
7055,CA-2019-165330,11-12-2019,11-12-2019,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",363.92,5,-31.843,#N/A,COD,,
5998,CA-2019-162187,11-12-2019,11-12-2019,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,East,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",328.59,3,-147.8655,#N/A,Cards,,
651,CA-2019-160745,11-12-2019,16-12-2019,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Vancouver,Washington,West,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,316,4,31.6,#N/A,Cards,,
650,CA-2019-160745,11-12-2019,16-12-2019,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Vancouver,Washington,West,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,302.376,3,22.6782,#N/A,Cards,,
633,US-2019-135720,11-12-2019,13-12-2019,Second Class,FM-14380,Fred McMath,Consumer,United States,Aurora,Colorado,West,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,300.768,4,30.0768,#N/A,Online,,
631,US-2019-135720,11-12-2019,13-12-2019,Second Class,FM-14380,Fred McMath,Consumer,United States,Aurora,Colorado,West,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,243.384,3,-51.7191,#N/A,Cards,,
7051,CA-2019-165330,11-12-2019,11-12-2019,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,209.6,5,68.12,#N/A,Online,,
7057,CA-2019-165330,11-12-2019,11-12-2019,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,West,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,122.688,9,39.8736,#N/A,Online,,
7054,CA-2019-165330,11-12-2019,11-12-2019,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,West,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,119.96,4,25.1916,#N/A,COD,,
632,US-2019-135720,11-12-2019,13-12-2019,Second Class,FM-14380,Fred McMath,Consumer,United States,Aurora,Colorado,West,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,5,29.95,#N/A,COD,,
1136,US-2019-148803,11-12-2019,11-12-2019,Same Day,LR-16915,Lena Radford,Consumer,United States,Homestead,Florida,South,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,85.224,3,7.4571,#N/A,Cards,,
7060,CA-2019-165330,11-12-2019,11-12-2019,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,West,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,83.42,2,24.1918,#N/A,COD,,
9696,US-2019-151260,11-12-2019,14-12-2019,First Class,SC-20695,Steve Chapman,Corporate,United States,Springfield,Ohio,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,73.536,4,9.192,#N/A,Online,,
5994,CA-2019-162187,11-12-2019,11-12-2019,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,64.96,5,-4.06,#N/A,Online,,
7059,CA-2019-165330,11-12-2019,11-12-2019,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,West,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,50.22,3,2.0088,#N/A,Online,,
7056,CA-2019-165330,11-12-2019,11-12-2019,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,West,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,35.808,3,11.19,#N/A,Online,,
7053,CA-2019-165330,11-12-2019,11-12-2019,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,West,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",30.98,1,13.941,#N/A,Cards,,
7052,CA-2019-165330,11-12-2019,11-12-2019,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,West,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,23.32,2,6.0632,#N/A,Online,,
54,CA-2019-105816,11-12-2019,17-12-2019,Standard Class,JM-15265,Janet Molinari,Corporate,United States,New York City,New York,East,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,15.26,7,6.2566,#N/A,COD,,
649,CA-2019-160745,11-12-2019,16-12-2019,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Vancouver,Washington,West,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,14.8,4,6.068,#N/A,COD,,
5995,CA-2019-162187,11-12-2019,11-12-2019,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,East,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",13.52,2,1.69,#N/A,Online,,
1603,US-2019-132857,11-12-2019,17-12-2019,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Smyrna,Tennessee,South,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,6.672,3,1.668,#N/A,Online,,
7061,CA-2019-165330,11-12-2019,11-12-2019,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,West,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",5.872,2,2.1286,#N/A,Cards,,
4574,CA-2019-139395,12-12-2019,18-12-2019,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Jackson,Michigan,Central,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,657.93,7,184.2204,#N/A,Online,,
4036,US-2019-108777,12-12-2019,12-12-2019,Same Day,JM-15655,Jim Mitchum,Corporate,United States,Lorain,Ohio,East,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,383.952,6,76.7904,#N/A,Cards,,
5577,CA-2019-136686,12-12-2019,16-12-2019,Standard Class,RF-19840,Roy Französisch,Consumer,United States,Pasadena,California,West,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",383.64,6,122.7648,#N/A,COD,,
5251,US-2019-169369,12-12-2019,18-12-2019,Standard Class,EC-14050,Erin Creighton,Consumer,United States,Columbus,Georgia,South,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,249.95,5,19.996,#N/A,COD,,
9939,CA-2019-169824,12-12-2019,17-12-2019,Standard Class,NS-18640,Noel Staavos,Corporate,United States,New York City,New York,East,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,60.35,5,19.9155,#N/A,Cards,,
5578,CA-2019-136686,12-12-2019,16-12-2019,Standard Class,RF-19840,Roy Französisch,Consumer,United States,Pasadena,California,West,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,56.52,3,15.8256,#N/A,Online,,
5252,US-2019-169369,12-12-2019,18-12-2019,Standard Class,EC-14050,Erin Creighton,Consumer,United States,Columbus,Georgia,South,OFF-PA-10004438,Office Supplies,Paper,Xerox 1907,49.12,4,23.0864,#N/A,Cards,,
9940,CA-2019-169824,12-12-2019,17-12-2019,Standard Class,NS-18640,Noel Staavos,Corporate,United States,New York City,New York,East,OFF-SU-10000952,Office Supplies,Supplies,Fiskars Home & Office Scissors,35.52,4,9.9456,#N/A,COD,,
4575,CA-2019-139395,12-12-2019,18-12-2019,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Jackson,Michigan,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,33.48,4,8.7048,#N/A,Online,,
4577,CA-2019-139395,12-12-2019,18-12-2019,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Jackson,Michigan,Central,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,26.86,2,6.715,#N/A,Online,,
4035,US-2019-108777,12-12-2019,12-12-2019,Same Day,JM-15655,Jim Mitchum,Corporate,United States,Lorain,Ohio,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,18.693,3,-14.3313,#N/A,Cards,,
4576,CA-2019-139395,12-12-2019,18-12-2019,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Jackson,Michigan,Central,OFF-AR-10003732,Office Supplies,Art,Newell 333,13.9,5,3.614,#N/A,COD,,
9941,CA-2019-169824,12-12-2019,17-12-2019,Standard Class,NS-18640,Noel Staavos,Corporate,United States,New York City,New York,East,OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters,11.2,7,4.816,#N/A,Cards,,
943,CA-2019-142958,13-12-2019,20-12-2019,Standard Class,RW-19630,Rob Williams,Corporate,United States,Torrance,California,West,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1114.272,4,41.7852,#N/A,Cards,,
456,CA-2019-100153,13-12-2019,17-12-2019,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Norman,Oklahoma,Central,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,4,24.9132,#N/A,Cards,,
3687,CA-2019-102792,13-12-2019,19-12-2019,Standard Class,JC-15340,Jasper Cacioppo,Consumer,United States,Riverside,California,West,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,9.84,3,3.2472,#N/A,COD,,
942,CA-2019-142958,13-12-2019,20-12-2019,Standard Class,RW-19630,Rob Williams,Corporate,United States,Torrance,California,West,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",6.096,2,2.2098,#N/A,COD,,
6395,CA-2019-129126,14-12-2019,19-12-2019,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,East,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",396.92,4,198.46,#N/A,Cards,,
7942,CA-2019-146325,14-12-2019,17-12-2019,First Class,DS-13180,David Smith,Corporate,United States,San Diego,California,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",134.8,10,35.048,#N/A,Online,,
3469,CA-2019-146143,14-12-2019,19-12-2019,Standard Class,MC-17845,Michael Chen,Consumer,United States,Jackson,Mississippi,South,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",133.38,6,58.6872,#N/A,Cards,,
7941,CA-2019-146325,14-12-2019,17-12-2019,First Class,DS-13180,David Smith,Corporate,United States,San Diego,California,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2,-9.1602,#N/A,COD,,
6397,CA-2019-129126,14-12-2019,19-12-2019,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,East,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",23.12,2,7.803,#N/A,COD,,
6394,CA-2019-129126,14-12-2019,19-12-2019,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",21.48,6,10.5252,#N/A,Cards,,
6396,CA-2019-129126,14-12-2019,19-12-2019,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,East,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,17.15,1,4.6305,#N/A,COD,,
6392,CA-2019-129126,14-12-2019,19-12-2019,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,East,OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,14.62,2,6.7252,#N/A,Online,,
6393,CA-2019-129126,14-12-2019,19-12-2019,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,East,OFF-LA-10003190,Office Supplies,Labels,Avery 474,5.76,2,2.8224,#N/A,COD,,
722,CA-2019-142335,15-12-2019,19-12-2019,Standard Class,MP-17965,Michael Paige,Corporate,United States,Detroit,Michigan,Central,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1652.94,3,231.4116,#N/A,Online,,
6647,US-2019-127334,15-12-2019,21-12-2019,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,Springfield,Oregon,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,564.195,3,-304.6653,#N/A,COD,,
723,CA-2019-142335,15-12-2019,19-12-2019,Standard Class,MP-17965,Michael Paige,Corporate,United States,Detroit,Michigan,Central,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",296.37,3,80.0199,#N/A,COD,,
6648,US-2019-127334,15-12-2019,21-12-2019,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,Springfield,Oregon,West,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,87.168,2,8.7168,#N/A,Cards,,
8263,CA-2019-100307,15-12-2019,19-12-2019,Standard Class,TC-21475,Tony Chapman,Home Office,United States,Fayetteville,Arkansas,South,OFF-PA-10002552,Office Supplies,Paper,Xerox 1958,19.44,3,9.3312,#N/A,Online,,
6378,US-2019-116442,15-12-2019,22-12-2019,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Los Angeles,California,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2,4.2804,#N/A,Cards,,
8047,CA-2019-113600,15-12-2019,17-12-2019,Second Class,SH-20395,Shahid Hopkins,Consumer,United States,Cuyahoga Falls,Ohio,East,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2.214,3,-1.476,#N/A,COD,,
6203,CA-2019-118332,16-12-2019,23-12-2019,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Apple Valley,California,West,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,563.92,5,7.049,#N/A,COD,,
6720,CA-2019-130442,16-12-2019,19-12-2019,First Class,SF-20065,Sandra Flanagan,Consumer,United States,Goldsboro,North Carolina,South,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,34.944,3,3.0576,#N/A,Online,,
8685,CA-2019-155446,16-12-2019,23-12-2019,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,San Diego,California,West,TEC-AC-10001445,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,21.21,7,4.4541,#N/A,COD,,
470,US-2019-100419,16-12-2019,20-12-2019,Second Class,CC-12670,Craig Carreira,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,4.788,3,-7.9002,#N/A,Cards,,
1465,US-2019-104794,16-12-2019,19-12-2019,First Class,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,East,OFF-FA-10001754,Office Supplies,Fasteners,Stockwell Gold Paper Clips,3.68,2,1.8032,#N/A,Cards,,
9040,CA-2019-117121,17-12-2019,21-12-2019,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Detroit,Michigan,Central,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,2892.74,13,4946.37,#N/A,Online,,
3771,CA-2019-155530,17-12-2019,21-12-2019,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,San Francisco,California,West,FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,1003.52,6,-325.572,#N/A,Cards,,
8415,CA-2019-147109,17-12-2019,21-12-2019,Standard Class,AH-10075,Adam Hart,Corporate,United States,Arlington,Texas,Central,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,165.6,3,-6.21,#N/A,Cards,,
8414,CA-2019-147109,17-12-2019,21-12-2019,Standard Class,AH-10075,Adam Hart,Corporate,United States,Arlington,Texas,Central,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,51.84,10,18.144,#N/A,COD,,
5912,CA-2019-155383,17-12-2019,22-12-2019,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Seattle,Washington,West,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",46.53,3,13.0284,#N/A,COD,,
9016,CA-2019-131639,17-12-2019,23-12-2019,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Carlsbad,New Mexico,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,13.488,2,4.3836,#N/A,Online,,
9017,CA-2019-131639,17-12-2019,23-12-2019,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Carlsbad,New Mexico,West,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",11.416,1,3.8529,#N/A,Online,,
4861,CA-2019-101546,18-12-2019,24-12-2019,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Morristown,New Jersey,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,2,843.1706,#N/A,Cards,,
289,CA-2019-112697,18-12-2019,20-12-2019,Second Class,AH-10195,Alan Haines,Corporate,United States,Tamarac,Florida,South,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,961.48,5,-204.3145,#N/A,Cards,,
3505,CA-2019-150945,18-12-2019,20-12-2019,Second Class,JK-16120,Julie Kriz,Home Office,United States,New York City,New York,East,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,900.08,4,117.0104,#N/A,Cards,,
5023,CA-2019-133795,18-12-2019,24-12-2019,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,San Diego,California,West,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,772.47,3,146.7693,#N/A,Online,,
1317,CA-2019-145919,18-12-2019,23-12-2019,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,West,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,579.3,5,28.965,#N/A,COD,,
